Latitude,Longitude,Sample Date,coastal,blue,green,red,nir,swir16,swir22,lwir,lwir11,trad,urad,drad,atran,emis,emsd,cdist,scene_date,scene_dist_km,NDMI,MNDWI
-26.970278,27.211111,23-12-2013,8332.5,8679.0,9631.5,9957.5,9390.0,7704.5,7552.5,,44601.5,9103.0,2154.5,1062.0,7135.5,9904.0,128.0,2170.5,2013-12-22,80.56,0.09859896457925008,0.1111559760036911
-26.880278,26.965,23-12-2013,9074.5,9253.5,10065.5,10147.5,15476.5,16907.5,14033.5,,49000.5,10630.0,2144.0,1058.0,7152.0,9794.5,118.0,1328.5,2013-12-22,63.68,-0.044188488142292356,-0.2536610684758824
-25.45963889,28.26430556,23-12-2013,,8858.0,9833.0,9361.5,15722.0,13032.5,10383.0,46700.0,,9302.0,2728.0,1276.0,6352.0,9636.0,53.0,399.5,2013-12-23,38.48,0.09353318610999986,-0.13992696420371242
-27.01011111,26.69808333,24-12-2013,8176.0,8468.0,9516.0,9329.0,13056.0,10308.0,8820.0,,46382.0,9588.0,2164.0,1067.0,7126.0,9684.0,67.0,614.5,2013-12-22,34.06,0.11761684643040526,-0.039951573849878734
-25.81048333,27.90955222,24-12-2013,,8894.0,9738.0,9483.0,16695.0,14064.5,10967.5,45756.0,,8911.0,2707.0,1272.0,6324.0,9608.0,106.0,157.0,2013-12-23,43.64,0.08551829516084435,-0.18176662115323947
-28.116667,26.725278,10-03-2015,7746.0,8117.0,9340.5,9259.5,14947.5,13439.0,10838.0,,45251.0,9262.0,1904.5,949.5,7368.5,9819.0,39.0,702.5,2015-02-27,102.83,0.05314145808747097,-0.17992054259312024
-25.73411,27.21422,24-12-2013,8627.0,8973.0,10187.0,10608.0,15476.0,16396.5,13199.0,,47217.5,9856.0,2097.0,1032.0,7173.0,9690.5,38.0,325.0,2013-12-22,41.11,-0.028880696525217575,-0.2335847424154072
-26.648056,27.089444,24-12-2013,8212.5,8436.5,9544.5,9029.5,17556.5,14522.0,11188.0,,46748.5,9843.5,2098.0,1038.0,7199.0,9838.5,74.0,748.0,2013-12-22,89.97,0.09459606901818947,-0.20682276193048343
-26.98472222,26.63227778,24-12-2013,8433.0,8892.5,10116.5,10057.5,16277.5,15606.5,12875.0,,49008.0,10608.5,2133.0,1054.0,7166.0,9732.0,77.0,289.5,2013-12-22,31.9,0.021045038263705868,-0.2134276717334673
-28.116667,26.725278,14-04-2015,,8558.0,9406.0,9336.0,14590.0,13176.5,10729.5,43866.5,,8613.5,1309.5,673.5,8117.5,9708.0,39.0,724.5,2015-04-08,88.32,0.05090666810725136,-0.1669655706852644
-28.116667,26.725278,15-04-2015,,8558.0,9406.0,9336.0,14590.0,13176.5,10729.5,43866.5,,8613.5,1309.5,673.5,8117.5,9708.0,39.0,724.5,2015-04-08,88.32,0.05090666810725136,-0.1669655706852644
-28.116667,26.725278,09-06-2015,8018.0,8444.5,9432.0,10031.0,12568.5,14915.5,12731.0,,40178.0,7521.0,412.5,237.0,9349.0,9777.0,39.0,439.0,2015-06-19,103.82,-0.08539513898995749,-0.22521819488653774
-28.116667,26.725278,24-06-2015,8121.0,8559.5,9476.0,10083.0,12577.5,14922.0,12710.5,,40261.0,7520.5,412.5,237.0,9349.0,9722.0,39.0,724.0,2015-06-19,88.0,-0.08525609556537361,-0.22321501762439455
-28.116667,26.725278,22-07-2015,8255.0,8728.5,9557.5,10280.5,12258.0,15026.0,13226.5,,42016.5,8276.5,420.5,244.0,9358.5,9768.0,39.0,651.0,2015-08-06,103.3,-0.10145140008796327,-0.22244594951898541
-28.116667,26.725278,12-08-2015,,9782.0,10507.0,11350.0,13067.0,16238.0,14134.5,41541.5,,7925.0,331.5,199.0,9474.0,9756.0,39.0,395.5,2015-08-14,101.64,-0.10820679065005935,-0.21428304355954306
-28.116667,26.725278,20-08-2015,,9755.0,10499.0,11348.0,13065.0,16242.0,14053.0,41637.0,,7925.0,331.5,199.0,9474.0,9708.0,39.0,654.0,2015-08-14,88.37,-0.10840413553076021,-0.21476384577988777
-28.116667,26.725278,08-09-2015,8039.5,8639.5,9737.5,10477.0,12806.5,15602.0,13411.0,,44516.0,9184.0,883.0,473.0,8718.5,9722.0,39.0,657.0,2015-09-07,87.01,-0.09840364679585302,-0.23143708439392952
-28.116667,26.725278,15-10-2015,,,,,,,,,,,,,,,,,2015-10-17,89.47,,
-28.116667,26.725278,03-11-2015,,9937.5,11374.5,12803.5,14870.0,18209.0,16128.5,47303.0,,10120.0,731.0,403.0,8863.5,9708.0,39.0,162.0,2015-11-02,88.83,-0.10094017352398772,-0.23102405056872843
-28.116667,26.725278,10-11-2015,8282.5,8817.5,10161.5,10834.0,15195.5,15712.5,12895.0,,50263.5,11787.5,1251.0,650.0,8377.5,9795.0,39.0,1551.0,2015-11-10,103.15,-0.01672706095509248,-0.2145396923552593
-29.161667,23.696389,25-12-2013,,9900.0,11406.0,10804.0,8846.0,8176.0,8011.0,44582.0,,9097.0,1506.0,767.0,8019.0,9876.0,90.0,8106.0,2013-12-28,88.58,0.03936082716484527,0.1649474006740876
-28.96362,19.15486,28-12-2013,,,,,,,,,,,,,,,,,2013-12-26,78.47,,
-28.1175,26.719444,30-12-2013,,8974.0,10020.0,9980.5,14820.5,13583.5,11094.0,45380.5,,9208.5,1786.0,886.0,7618.0,9799.0,54.0,682.5,2013-12-30,102.05,0.04355020419659188,-0.15097337259304702
-29.161667,23.696389,01-01-2014,,9900.0,11406.0,10804.0,8846.0,8176.0,8011.0,44582.0,,9097.0,1506.0,767.0,8019.0,9876.0,90.0,8106.0,2013-12-28,88.58,0.03936082716484527,0.1649474006740876
-29.140556,31.391944,01-01-2014,8806.5,9120.5,10448.0,10821.0,15240.0,9931.0,8622.5,,46651.5,9407.0,3634.0,1620.0,5468.0,9737.0,75.5,164.5,2014-01-02,85.27,0.2109173254936228,0.02536925266205395
-28.747778,31.745833,01-01-2014,8137.0,8334.5,9488.5,9031.5,20008.5,14246.0,10774.5,,47258.5,9699.0,3477.0,1567.5,5701.0,9718.0,53.0,323.5,2014-01-02,101.31,0.16822607248682606,-0.20044660725947377
-25.99136,27.84208,06-01-2014,8247.5,8368.5,9421.0,9154.5,17085.0,13907.0,11011.5,,46372.0,9910.0,1483.0,760.0,8106.0,9682.0,39.0,759.5,2014-01-16,58.26,0.10254259163655104,-0.19230109739368917
-26.45,28.085833,06-01-2014,7822.5,8135.0,9294.0,9015.5,18083.0,13620.0,10625.0,,47226.0,10297.5,1377.0,713.0,8220.0,9694.5,89.5,183.5,2014-01-16,79.83,0.14077532094754397,-0.18879287771667894
-27.935,26.126667,06-01-2014,,,,,,,,,,,,,,,,,2013-12-30,83.58,,
-28.141944,26.417778,06-01-2014,,8687.5,9740.0,9397.5,17730.5,14552.0,11292.0,45520.0,,9190.0,1794.0,890.0,7614.0,9712.0,48.5,1681.5,2013-12-30,68.4,0.09845891737009185,-0.19808990614193894
-28.1175,26.719444,06-01-2014,,9020.0,9979.0,9987.5,14866.5,13577.0,11085.0,45510.5,,9208.5,1785.0,886.0,7620.0,9699.0,54.0,697.0,2013-12-30,88.9,0.04533548965492979,-0.1527424010867713
-28.116667,26.725278,06-01-2014,,8712.5,9639.5,9676.0,15915.0,13384.0,10849.0,45177.0,,9116.0,1781.5,884.5,7623.5,9708.0,39.0,720.0,2013-12-30,89.37,0.08638520086009732,-0.16263817403956757
-27.169444,29.233889,07-01-2014,,,,,,,,,,,,,,,,,2014-01-01,29.71,,
-26.861111,28.884722,07-01-2014,,8471.0,9477.0,9069.0,17873.5,11883.5,9669.5,44859.0,,9004.0,1204.5,623.0,8378.0,9556.5,0.0,635.5,2014-01-01,75.86,0.20129717377423734,-0.11266122047704824
-27.273889,28.49,07-01-2014,7811.0,8069.5,8957.0,9170.5,14143.5,9463.0,8259.0,,44560.0,9096.5,1798.5,893.5,7635.5,9853.0,24.5,153.5,2013-12-31,50.08,0.19827166246584543,-0.027470141150922764
-25.45963889,28.26430556,07-01-2014,8193.5,8425.5,9571.5,9411.5,18919.0,13958.0,10991.0,,47372.5,10213.0,1855.0,922.0,7723.0,9621.0,176.0,2001.5,2014-01-16,37.4,0.15089576299540666,-0.18642555090418333
-29.161667,23.696389,08-01-2014,,9124.5,10068.0,9301.0,8293.0,7876.0,7747.0,44141.0,,8948.5,1550.0,787.0,7986.0,9876.0,90.0,791.5,2014-01-13,89.78,0.025790092151648056,0.1221578243423979
-27.01011111,26.69808333,08-01-2014,,9418.0,10236.5,10349.5,13838.5,11096.5,9281.0,43969.5,,8632.0,2000.0,975.0,7340.0,9723.0,67.0,122.0,2013-12-30,36.07,0.10996591136956042,-0.040313129892654384
-25.81048333,27.90955222,08-01-2014,8053.5,8307.0,9355.5,9375.5,16608.0,13836.5,11042.5,,47063.0,10164.0,1666.0,843.0,7918.0,9610.0,106.0,1335.0,2014-01-16,46.75,0.09103450541148618,-0.19321317695757076
-29.140556,31.391944,08-01-2014,8806.5,9120.5,10448.0,10821.0,15240.0,9931.0,8622.5,,46651.5,9407.0,3634.0,1620.0,5468.0,9737.0,75.5,164.5,2014-01-02,85.27,0.2109173254936228,0.02536925266205395
-28.801278,31.955389,08-01-2014,43998.5,44116.5,42524.0,42018.0,41871.0,25403.5,17514.5,,38571.0,7475.5,3895.0,1708.0,5157.0,9729.5,18.0,1548.5,2014-01-27,34.25,0.24478071185961955,0.2520407787714839
-28.75,30.442778,08-01-2014,8462.0,9177.0,11036.0,11170.0,16937.5,15153.5,12285.0,,48169.0,9984.5,3385.0,1550.0,5812.0,9695.0,88.0,511.5,2014-01-02,28.26,0.05559191050450265,-0.15721949636304566
-28.404444,30.013056,08-01-2014,8718.5,8967.5,10076.0,9916.0,16087.0,16615.5,12893.5,,48181.5,10283.0,2577.5,1232.5,6681.5,9859.0,23.0,527.5,2014-01-02,73.85,-0.016160843972173333,-0.2450030908716249
-29.744167,29.905833,08-01-2014,,8620.0,9669.5,9621.5,14066.0,13156.0,10810.5,45873.5,,9283.0,2079.5,1007.5,7238.0,9725.0,69.0,1416.0,2014-01-01,115.51,0.03342884431709635,-0.15274583251188298
-29.161667,30.629722,08-01-2014,8181.5,8428.5,9608.0,9464.5,15991.0,15027.0,12231.0,,47064.0,9761.5,2739.5,1273.0,6441.0,9817.5,71.0,291.0,2014-01-02,56.71,0.031078728480237183,-0.21997158514308823
-27.00222,28.76528,08-01-2014,7911.5,8390.5,9565.5,9703.0,14024.5,11779.5,9783.5,,,9341.5,1739.0,866.0,7714.0,,,533.5,2013-12-31,80.7,0.08700201519144285,-0.10372452565003466
-27.02314,28.59389,08-01-2014,8362.5,8763.5,9835.0,10571.5,11471.0,9786.5,8987.5,,45507.5,9384.5,1785.0,887.0,7656.0,9756.0,0.0,192.0,2013-12-31,63.87,0.07924262025167551,0.0024717784063399716
-26.648056,27.089444,08-01-2014,8212.5,8436.5,9544.5,9029.5,17556.5,14522.0,11188.0,,46748.5,9843.5,2098.0,1038.0,7199.0,9838.5,74.0,748.0,2013-12-22,89.97,0.09459606901818947,-0.20682276193048343
-26.970278,27.211111,08-01-2014,,9237.5,10173.5,10655.0,10098.0,7833.0,7740.0,43293.5,,8464.5,2127.5,1028.0,7133.5,9876.0,128.0,28.5,2013-12-30,82.24,0.12631755061067357,0.12998084025213047
-26.880278,26.965,08-01-2014,,8964.0,9855.5,9863.0,15893.5,16358.0,13158.0,47430.0,,9803.5,2124.0,1026.0,7151.0,9798.0,118.0,80.5,2013-12-30,65.62,-0.014402430894687025,-0.24805920613424287
-27.273889,28.49,08-01-2014,7811.0,8069.5,8957.0,9170.5,14143.5,9463.0,8259.0,,44560.0,9096.5,1798.5,893.5,7635.5,9853.0,24.5,153.5,2013-12-31,50.08,0.19827166246584543,-0.027470141150922764
-27.4275,28.525833,08-01-2014,7782.0,7916.5,8765.5,8319.5,17175.5,12202.0,9768.0,,,9274.0,1795.5,892.5,7637.5,,,585.0,2013-12-31,58.05,0.16929623010807535,-0.16389650649815113
-27.3,28.586944,08-01-2014,7919.0,8177.5,9471.0,9303.0,16898.5,13554.5,10662.5,,,9491.5,1784.5,888.0,7650.5,,,814.5,2013-12-31,59.97,0.10980855744918364,-0.1773468545742756
-26.98472222,26.63227778,08-01-2014,,9033.5,10024.5,9931.0,16541.5,14918.5,12103.5,47053.0,,9674.0,2054.0,998.0,7268.0,9703.0,77.0,104.0,2013-12-30,33.97,0.051589319771137794,-0.19620735276430185
-27.044444,27.005,08-01-2014,,,,,,,,,,,,,,,,,2013-12-30,60.22,,
-28.69485,28.23487,08-01-2014,7914.5,8142.0,9002.5,9024.5,15922.0,12402.5,10188.5,,46036.5,9738.5,1635.0,827.0,7805.0,9842.0,0.0,406.5,2013-12-31,60.14,0.12425638581440053,-0.15884139219808383
-29.615556,27.065278,08-01-2014,7931.5,8280.0,9670.5,10136.0,16836.0,9975.5,8766.0,,45490.0,9398.0,1765.0,888.0,7626.0,9644.0,71.0,801.5,2013-12-31,55.92,0.2558790071424566,-0.015524788761070878
-28.768056,20.720556,08-01-2014,,9146.0,10341.5,10628.0,13629.0,13580.0,11574.5,46922.5,,10027.5,984.0,521.0,8762.0,9619.0,73.0,839.0,2014-01-11,82.26,0.0018008747105737006,-0.1353803064189113
-28.058889,30.373611,08-01-2014,8219.0,8533.0,9540.5,9367.5,16123.0,12912.5,10117.0,,47391.5,9920.0,2386.0,1152.0,6890.0,9673.0,86.0,5256.5,2014-01-02,74.29,0.11057154173339495,-0.15018037678706567
-27.937778,31.209444,09-01-2014,7845.5,8084.0,9323.5,8958.0,17493.5,13327.0,10450.0,,,9683.5,2681.5,1263.5,6619.0,,,4371.0,2014-01-02,80.92,0.1351859963336087,-0.17675106509789995
-27.5275,30.858056,09-01-2014,8206.5,8419.0,9745.5,9269.5,18636.0,14370.0,11374.0,,47110.0,9895.0,2363.5,1134.0,6969.5,9700.0,63.0,1916.5,2014-01-02,40.65,0.1292492274131972,-0.19176463270510588
-30.679722,26.7125,09-01-2014,,8704.5,9420.0,10244.0,11598.0,8206.0,7958.5,43827.0,,8818.0,1214.0,639.0,8339.0,9876.0,99.0,5117.0,2014-01-15,118.52,0.17127852958998097,0.06887552479291917
-30.160091,27.40124,09-01-2014,8821.5,9209.0,10532.5,11328.5,15993.0,14938.5,12247.5,,47751.5,10260.5,1768.0,895.0,7633.0,9698.0,124.0,715.5,2014-01-16,14.29,0.0340914601619707,-0.17298103725805752
-30.336111,27.359444,09-01-2014,8037.5,8249.0,8932.0,9687.5,9673.0,7569.0,7550.5,,45326.5,9471.5,1793.0,907.0,7606.0,9904.0,20.5,1798.5,2014-01-16,28.19,0.12202760700614708,0.08260105448154609
-27.671111,27.236944,10-01-2014,8092.5,8532.0,9789.0,9365.0,18271.5,13708.0,10975.0,,46318.0,9784.0,1862.0,924.0,7587.0,9729.5,96.5,384.5,2013-12-31,89.49,0.14270079269532,-0.16678724943609752
-30.534167,24.961944,10-01-2014,8357.0,8952.5,10259.5,10847.0,14592.0,15339.0,13309.5,,48154.5,10865.5,1074.0,564.0,8626.0,9753.0,70.0,9525.0,2014-01-14,89.48,-0.024957402024656627,-0.19842959548410963
-29.380556,30.2775,13-01-2014,7952.0,8178.0,9357.5,8965.5,17569.5,13300.0,10211.5,,43496.0,8589.5,2887.5,1340.5,6277.0,9721.0,94.0,38.5,2014-01-02,90.9,0.13830803867895453,-0.17400419287211666
-26.73806,27.59194,13-01-2014,8946.5,9462.0,10604.0,11026.5,10290.5,8210.5,8046.5,,44405.5,9156.5,1864.5,922.0,7563.5,9904.0,33.0,38.0,2013-12-31,66.29,0.11242635533214361,0.12721571128650708
-26.45,28.085833,13-01-2014,7822.5,8135.0,9294.0,9015.5,18083.0,13620.0,10625.0,,47226.0,10297.5,1377.0,713.0,8220.0,9694.5,89.5,183.5,2014-01-16,79.83,0.14077532094754397,-0.18879287771667894
-26.98472222,26.63227778,13-01-2014,,9033.5,10024.5,9931.0,16541.5,14918.5,12103.5,47053.0,,9674.0,2054.0,998.0,7268.0,9703.0,77.0,104.0,2013-12-30,33.97,0.051589319771137794,-0.19620735276430185
-27.01011111,26.69808333,14-01-2014,,9418.0,10236.5,10349.5,13838.5,11096.5,9281.0,43969.5,,8632.0,2000.0,975.0,7340.0,9723.0,67.0,122.0,2013-12-30,36.07,0.10996591136956042,-0.040313129892654384
-29.641944,30.6875,14-01-2014,7909.0,8133.0,9470.0,9042.5,19055.0,13345.0,10373.5,,,9466.5,3859.5,1696.0,5160.5,,,98.0,2014-01-02,109.57,0.17623456790123404,-0.16984440061363065
-25.127778,27.628889,14-01-2014,9199.0,9756.0,11903.5,11675.0,18585.0,17652.0,15007.5,,42324.5,8236.5,2979.5,1395.5,6145.0,9758.5,42.0,0.0,2014-01-07,99.3,0.025747164500372476,-0.19449848589940893
-25.20639,27.558,14-01-2014,7901.0,8718.0,10636.0,10639.5,17068.0,14295.0,11783.0,,40986.5,7827.0,2975.5,1394.0,6150.5,9644.0,54.0,0.0,2014-01-07,104.13,0.08841628670726624,-0.14676507159760882
-24.69514,27.40906,14-01-2014,8478.5,8962.5,10581.5,10323.5,16754.5,13605.0,11000.5,,43360.5,8521.5,2847.0,1345.0,6379.0,9597.0,117.5,4.0,2014-01-07,46.55,0.10374018017424495,-0.1250077522584908
-25.73411,27.21422,14-01-2014,8627.0,8973.0,10187.0,10608.0,15476.0,16396.5,13199.0,,47217.5,9856.0,2097.0,1032.0,7173.0,9690.5,38.0,325.0,2013-12-22,41.11,-0.028880696525217575,-0.2335847424154072
-24.058889,31.237222,14-01-2014,,,,,,,,,,,,,,,,,2014-01-10,65.59,,
-26.861111,28.884722,14-01-2014,8091.5,8521.0,10016.5,9533.0,21228.0,14647.5,11507.0,,44018.5,8921.0,1337.5,691.5,8301.5,9569.0,0.0,13.0,2014-01-16,130.41,0.18342601496843197,-0.1877635420045403
-26.648056,27.089444,14-01-2014,8212.5,8436.5,9544.5,9029.5,17556.5,14522.0,11188.0,,46748.5,9843.5,2098.0,1038.0,7199.0,9838.5,74.0,748.0,2013-12-22,89.97,0.09459606901818947,-0.20682276193048343
-26.970278,27.211111,14-01-2014,,9237.5,10173.5,10655.0,10098.0,7833.0,7740.0,43293.5,,8464.5,2127.5,1028.0,7133.5,9876.0,128.0,28.5,2013-12-30,82.24,0.12631755061067357,0.12998084025213047
-26.880278,26.965,14-01-2014,,8964.0,9855.5,9863.0,15893.5,16358.0,13158.0,47430.0,,9803.5,2124.0,1026.0,7151.0,9798.0,118.0,80.5,2013-12-30,65.62,-0.014402430894687025,-0.24805920613424287
-26.98472222,26.63227778,14-01-2014,,9033.5,10024.5,9931.0,16541.5,14918.5,12103.5,47053.0,,9674.0,2054.0,998.0,7268.0,9703.0,77.0,104.0,2013-12-30,33.97,0.051589319771137794,-0.19620735276430185
-28.1175,26.719444,14-01-2014,,9694.0,10690.0,10996.0,15237.5,15402.5,12512.5,47057.5,,9543.5,2544.0,1213.0,6668.0,9699.0,54.0,13.0,2014-01-15,90.01,-0.0053851174934725675,-0.1806074542493047
-27.044444,27.005,14-01-2014,,,,,,,,,,,,,,,,,2013-12-30,60.22,,
-31.396,29.2651,14-01-2014,,,,,,,,,,,,,,,,,2014-02-11,60.03,,
-31.554722,29.245556,14-01-2014,,8314.0,9235.0,8644.5,19668.5,13761.0,9759.0,46039.0,,9302.0,3968.0,1699.0,5258.5,9854.0,93.0,90.5,2014-02-11,59.63,0.17671517671517617,-0.1968168377109054
-34.075556,20.145556,14-01-2014,,9228.0,10427.0,11095.5,15875.0,16716.5,13563.5,45514.0,,9450.0,488.0,282.0,9302.0,9603.0,59.0,178.0,2013-09-30,44.25,-0.02581961554393009,-0.23171293311474117
-28.338333,31.373611,14-01-2014,8920.5,9338.5,11042.5,11670.5,10519.5,8524.5,8097.5,,45787.0,9568.0,2838.0,1321.0,6436.0,9880.0,0.0,1964.0,2014-01-02,73.69,0.10475740390674174,0.12868605304849937
-28.068333,31.55,14-01-2014,7984.5,8198.5,9456.0,9159.0,17422.0,14328.0,11195.0,,46550.0,9652.5,3113.5,1430.5,6158.0,9805.0,0.0,1328.0,2014-01-02,105.18,0.0974488188976375,-0.20484359233097796
-29.161667,23.696389,15-01-2014,7424.0,8188.5,9710.0,8778.5,7426.0,7612.0,7582.5,,45197.0,9775.0,1129.0,588.0,8622.0,9904.0,90.0,15488.5,2014-01-14,100.77,-0.012368666046016675,0.12111765385059393
-24.39619444,27.08983333,15-01-2014,7771.0,8348.0,9701.0,9490.0,14681.0,12446.5,10292.5,,45129.5,9126.0,2773.0,1312.0,6509.0,9629.5,201.0,589.5,2014-01-07,9.62,0.08237028845267687,-0.12396433005982561
-30.568333,29.422778,15-01-2014,,,,,,,,,,9562.0,1663.0,828.5,7856.0,,,,2014-01-17,82.42,,
-30.570833,29.150556,15-01-2014,,8802.5,10005.0,10019.0,15123.0,13344.5,10916.0,46041.5,,9469.0,1666.0,830.0,7848.0,9674.0,51.5,2633.0,2014-01-17,64.24,0.06247475191007267,-0.14302233452536398
-31.104278,29.399722,15-01-2014,,8683.0,9676.5,9667.0,13161.0,10828.0,9188.0,46589.0,,9450.0,3548.0,1568.5,5720.0,9755.0,26.0,1277.5,2014-01-17,127.02,0.09725290758264164,-0.056158404252724746
-22.769722,30.886944,16-01-2014,,9002.0,9974.0,10476.0,16215.0,15705.0,12807.0,48611.0,,10083.0,2981.0,1395.0,6328.0,9654.0,0.0,8553.0,2013-11-14,34.52,0.015977443609022507,-0.22317847268195717
-28.44555556,32.325,12-03-2014,8053.0,8350.0,9620.5,9295.5,20760.0,13106.0,9973.0,,45894.0,9324.0,3711.0,1647.0,5429.0,9844.5,0.0,1063.0,2014-04-01,23.86,0.22600838599184955,-0.15336721448529184
-27.935,26.126667,16-01-2014,,,,,,,,,,,,,,,,,2013-12-30,83.58,,
-28.141944,26.417778,16-01-2014,,9347.0,10215.0,10711.5,16480.0,16140.5,12857.5,47904.0,,9822.0,2551.0,1216.0,6665.0,9712.0,48.5,159.0,2014-01-15,68.95,0.010407565794515686,-0.22482973193450997
-30.86013889,29.07125,16-01-2014,,9219.0,10395.5,10809.0,13173.0,11630.5,9847.0,47212.5,,9785.0,2902.0,1330.0,6468.0,9836.0,31.5,4793.0,2014-01-17,89.09,0.06218880399943532,-0.056070098973939636
-30.77586667,29.03221667,16-01-2014,,8973.0,10112.0,10164.0,16772.0,15047.5,11689.5,47393.0,,9803.5,2718.5,1260.5,6673.5,9662.0,44.0,4492.5,2014-01-17,79.01,0.0541963261522021,-0.19616844531886488
-23.838611,31.640833,17-01-2014,,9177.5,10017.0,10180.5,14944.5,14019.0,11603.5,47661.0,,9339.0,4572.0,1962.0,4407.0,9671.0,49.0,678.0,2014-01-10,59.66,0.031954011082914596,-0.16650024962556098
-27.902778,24.615556,17-01-2014,8192.5,8631.5,10337.0,10177.0,17554.0,15573.0,12650.0,,49212.5,11101.0,1734.0,868.0,7840.0,9736.0,78.0,4009.5,2014-01-14,81.83,0.059800163009025686,-0.202084137398687
-31.031389,28.883333,17-01-2014,,9357.0,10767.0,11472.0,13374.5,12273.5,10465.5,47128.0,,9673.5,2830.0,1295.0,6511.0,9712.0,40.0,6176.0,2014-01-17,103.42,0.042927323767934955,-0.06538486577982221
-29.042222,24.6,20-01-2014,,10793.0,12063.5,13019.0,17927.5,16962.5,14409.0,43902.0,,8632.0,2281.0,1112.0,7031.0,9778.0,105.0,29.0,2014-01-22,43.18,0.02765835482946395,-0.16877971473850972
-29.033333,23.983333,20-01-2014,8021.0,8588.5,9980.0,10459.5,15442.5,14771.5,12368.5,,49198.5,11040.0,1714.0,866.0,7846.0,9688.0,73.0,20000.0,2014-01-21,104.3,0.02220824783213073,-0.19358422721855165
-28.760833,17.730278,21-01-2014,,8561.0,9498.0,9212.0,8510.0,8171.0,7958.5,45021.5,,9488.0,1153.0,598.0,8558.0,9880.0,0.0,4875.0,2014-01-25,98.2,0.020322522630537618,0.07510328824494836
-24.670833,28.560833,21-01-2014,8201.5,8537.0,9684.5,9654.5,17680.0,15617.5,12324.5,,47451.0,10233.5,1955.0,964.0,7579.0,9635.5,26.5,1600.5,2014-01-16,40.4,0.061941587206246526,-0.23448739230100296
-28.141944,26.417778,21-01-2014,8136.0,8576.0,9870.0,10068.0,17089.0,15961.5,12584.0,,46737.0,9432.0,2502.0,1202.0,6527.0,9705.0,48.5,191.0,2014-01-23,65.65,0.03411446120330998,-0.2358167353812197
-28.1175,26.719444,21-01-2014,8132.5,8714.5,10434.5,10659.5,15621.0,15086.0,12682.5,,33099.5,5738.0,2471.0,1191.0,6575.0,9730.0,54.0,6.0,2014-01-23,86.0,0.017422737486566524,-0.18226523775004339
-29.028629,24.638389,21-01-2014,,9954.5,11195.5,11679.0,19051.5,16412.0,12756.0,45111.5,,9004.0,2284.5,1114.0,7024.0,9669.0,61.0,36.5,2014-01-22,43.04,0.07442863789530059,-0.18895227746083423
-29.1825,23.575556,21-01-2014,8057.5,8518.0,9694.5,8876.0,10453.0,9701.5,8826.5,,47373.5,10280.5,1757.0,884.5,7823.0,9733.0,84.0,20000.0,2014-01-21,80.8,0.03728695824753759,-0.0003608991544648363
-34.031944,22.053333,21-01-2014,7695.0,7864.0,8639.0,8472.0,13254.0,12099.0,10020.0,,45365.0,9401.0,2273.0,1076.0,7182.0,9625.0,81.0,492.0,2014-01-21,120.23,0.045556738847473494,-0.16684347574500838
-34.039722,22.133333,21-01-2014,7812.0,7983.0,9093.5,8449.5,20770.0,13538.5,10086.5,,45165.0,9438.5,2270.0,1074.0,7184.0,9859.5,80.0,326.5,2014-01-21,122.43,0.2107786700088893,-0.19640332272887862
-25.57877778,29.12747222,21-01-2014,,9368.0,10199.5,10191.5,15710.5,14069.0,11507.0,46948.5,,9059.5,3052.0,1419.5,5901.5,9384.0,0.0,95.0,2014-01-24,88.44,0.05512181198475443,-0.159445371572202
-29.161667,23.696389,22-01-2014,,,,,,,,,,,,,,,,,2014-01-22,92.69,,
-24.282222,28.090278,22-01-2014,8252.5,8467.0,9275.5,9047.5,15926.0,13980.0,10850.0,,46379.0,9852.0,1971.0,974.0,7539.0,9726.0,103.0,2225.5,2014-01-16,65.03,0.06507055440379836,-0.20229623099911764
-25.99136,27.84208,22-01-2014,,8955.0,9682.0,9565.5,16543.5,14211.5,11122.5,45991.5,,8985.5,2618.0,1242.0,6406.0,9676.0,39.0,123.5,2014-01-24,48.75,0.07582506909445594,-0.18957038525121817
-24.925278,29.324444,22-01-2014,8248.0,8460.0,9435.5,9362.5,16909.5,14502.0,11633.0,,47336.5,10120.0,2492.0,1187.0,6990.0,9760.0,140.0,501.5,2014-01-16,88.56,0.07664390430256411,-0.2116553524804169
-27.363611,31.783333,22-01-2014,8186.0,8291.5,9265.5,8791.5,19192.0,13023.5,9706.0,,45526.0,9406.5,3250.0,1473.0,6075.0,9827.0,0.0,507.0,2014-01-02,71.39,0.19147615278359736,-0.16860334694243723
-27.602222,29.942778,22-01-2014,,8667.0,9648.0,9610.0,15502.0,14145.5,11159.0,46680.5,,9841.0,1388.5,709.5,8246.5,9635.0,36.0,1338.5,2014-01-17,60.58,0.04575427945020644,-0.18902221194864066
-29.744167,29.905833,22-01-2014,,8557.5,9527.0,9601.5,13945.0,13755.0,11242.5,47079.5,,9934.0,1899.5,922.5,7640.5,9725.0,69.0,1636.0,2014-01-17,118.6,0.006859205776173261,-0.18159951894167092
-26.45,28.085833,22-01-2014,,8975.0,9830.0,9588.5,17783.0,13426.5,10049.5,45815.0,,8967.0,2392.0,1153.0,6659.0,9671.5,89.5,428.0,2014-01-24,75.16,0.13958890722376155,-0.1546449379743291
